Gene_Group;Annotation;Members
1408; YBEY_RHIL3 Endoribonuclease YbeY OS=Rhizobium leguminosarum bv. viciae (strain ;199
1409; Q1MMB7_RHIL3 Putative phosphate starvation-induced protein OS=Rhizobium ;199
1410; MIAB_RHIL3 tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase OS=Rhizobium ;199
1411; Q1MMB5_RHIL3 Putative acyltransferase OS=Rhizobium leguminosarum bv. viciae ;199
1412; Q1MMB4_RHIL3 Manganese responsive transcriptional regulator member of Fur family ;199
1413; Q1MMB3_RHIL3 Putative acetyltransferase OS=Rhizobium leguminosarum bv. viciae ;199
1414; Q1MMB2_RHIL3 Putative endopeptidase OS=Rhizobium leguminosarum bv. viciae ;199
1415; Q1MMB1_RHIL3 Putative nifU iron-sulphur cluster scaffold protein OS=Rhizobium ;199
1416; Q1MMB0_RHIL3 Putative universal stress protein OS=Rhizobium leguminosarum bv. ;199
1417; Q1MMA9_RHIL3 Tryptophan--tRNA ligase OS=Rhizobium leguminosarum bv. viciae (strain ;199
1418; Q1MMA8_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1419; Q1MHH1_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;199
1420; Q1MMA7_RHIL3 Putative lipid II flippase MurJ OS=Rhizobium leguminosarum bv. viciae ;199
1421; Q1MMA6_RHIL3 Bifunctional uridylyltransferase/uridylyl-removing enzyme ;199
1422; ****** No hits found ****** ;199
1423; MUTS_RHIL3 DNA mismatch repair protein MutS OS=Rhizobium leguminosarum bv. ;199
1424; Q1MMA4_RHIL3 NADP-dependent malate dehydrogenase (Decarboxylating) OS=Rhizobium ;199
1425; Q1MMA3_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1426; Q1MMA2_RHIL3 Putative transmembrane two-component sensor histidine kinase/response ;199
1427; Q1MMA1_RHIL3 Lipoprotein signal peptidase OS=Rhizobium leguminosarum bv. viciae ;199
1428; Q1MMA0_RHIL3 Putative rRNA methyltransferase OS=Rhizobium leguminosarum bv. ;199
1429; Q1MM99_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
1430; Q1MM98_RHIL3 Putative MutT/NUDIX family ADP compounds hydrolase OS=Rhizobium ;199
1431; Q1MM97_RHIL3 Putative carbon monooxide dehydrogenase related protein ;199
1432; Q1MM96_RHIL3 Putative acetyltransferase OS=Rhizobium leguminosarum bv. viciae ;199
1433; Q1MM95_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;199
1434; IHFB_RHIL3 Integration host factor subunit beta OS=Rhizobium leguminosarum bv. ;199
1435; Q1MM93_RHIL3 Putative peptidase OS=Rhizobium leguminosarum bv. viciae (strain ;199
1436; Q1MM92_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;199
1437; Q1MM91_RHIL3 Putative outer membrane OstA family protein OS=Rhizobium ;199
1438; Q1MM90_RHIL3 Putative ABC transporter ATP-binding component OS=Rhizobium ;199
1439; Q1MM89_RHIL3 RNA polymerase sigma-54 factor OS=Rhizobium leguminosarum bv. viciae ;199
1440; Q1MM88_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;199
1441; Q1MAV2_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1442; Q1MAV3_RHIL3 Putative succinate dehydrogenase cytochrome b556 subunit ;199
1443; Q1MAV4_RHIL3 Putative succinate dehydrogenase hydrophobic membrane anchor ;199
1444; Q1MAV5_RHIL3 Succinate dehydrogenase flavoprotein subunit OS=Rhizobium ;199
1445; Q1MAV6_RHIL3 Succinate dehydrogenase iron-sulfur subunit OS=Rhizobium ;199
1446; Q1MAV8_RHIL3 Outer membrane lipoprotein omp19 OS=Rhizobium leguminosarum bv. ;199
1447; Q1MAV9_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
1448; MDH_RHIL3 Malate dehydrogenase OS=Rhizobium leguminosarum bv. viciae (strain ;199
1449; SUCC_RHIL3 Succinate--CoA ligase [ADP-forming] subunit beta OS=Rhizobium ;199
1450; Q1MAW2_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1451; Q1MAW3_RHIL3 Succinate--CoA ligase [ADP-forming] subunit alpha OS=Rhizobium ;199
1452; Q1MAW4_RHIL3 Putative 2-oxoglutarate dehydrogenase E1 component OS=Rhizobium ;199
1453; Q1MAW5_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1454; Q1MAW6_RHIL3 Dihydrolipoyllysine-residue succinyltransferase component of ;199
1455; Q1MAW7_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1456; Q1MAW8_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;199
1457; Q1MAW9_RHIL3 Putative 3-oxoacyl-[acyl-carrier-protein] reductase OS=Rhizobium ;199
1458; Q1MAX0_RHIL3 Dihydrolipoyl dehydrogenase OS=Rhizobium leguminosarum bv. viciae ;199
1459; Q1MAX1_RHIL3 Putative transmembrane cytochrome b562 OS=Rhizobium leguminosarum ;199
1460; Q1MAX2_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;199
1461; Q1MAX3_RHIL3 Tyrosine recombinase XerC OS=Rhizobium leguminosarum bv. viciae ;199
1462; Q1MAX4_RHIL3 Putative acyltransferase OS=Rhizobium leguminosarum bv. viciae ;199
1463; Q1MAX5_RHIL3 Putative acetyltransferase OS=Rhizobium leguminosarum bv. viciae ;199
1464; Q1MAX6_RHIL3 Similar to dihydrodipicolinate synthase OS=Rhizobium leguminosarum ;199
1465; Q1MAX7_RHIL3 Putative hydrolase OS=Rhizobium leguminosarum bv. viciae (strain ;199
1466; Q1MAX8_RHIL3 Putative dihydroxy acid dehydratase OS=Rhizobium leguminosarum bv. ;199
1467; Q1MAX9_RHIL3 Putative inositol 2-dehydrogenase OS=Rhizobium leguminosarum bv. ;199
1468; Q1MAY0_RHIL3 Putative GntR family transcriptional regulator OS=Rhizobium ;199
1469; Q1MAY1_RHIL3 Putative beta-xylosidase OS=Rhizobium leguminosarum bv. viciae ;199
1470; Q1MAY2_RHIL3 Putative solute-binding component of ABC transporter OS=Rhizobium ;199
1471; Q1MAY3_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;199
1472; Q1MAY4_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;199
1473; Q1MAY5_RHIL3 Putative component of ABC transporter OS=Rhizobium leguminosarum bv. ;199
1474; Q1MAY6_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;199
1475; Q1MAY7_RHIL3 Primosomal protein ;199
1476; Q1MAY8_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;199
1477; ATPD_RHIL3 ATP synthase subunit delta OS=Rhizobium leguminosarum bv. viciae ;199
1478; ATPA_RHIL3 ATP synthase subunit alpha OS=Rhizobium leguminosarum bv. viciae ;199
1479; ATPG_RHIL3 ATP synthase gamma chain OS=Rhizobium leguminosarum bv. viciae ;199
1480; ATPB_RHIL3 ATP synthase subunit beta OS=Rhizobium leguminosarum bv. viciae ;199
1481; ****** No hits found ****** ;199
1482; ATPE_RHIL3 ATP synthase epsilon chain OS=Rhizobium leguminosarum bv. viciae ;199
1483; Q1MAZ4_RHIL3 Gel-forming exopolysaccharide production protein OS=Rhizobium ;199
1484; Q1MAZ5_RHIL3 Putative transmembrane acyltransferase OS=Rhizobium leguminosarum bv. ;199
1485; Q1MAZ6_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;199
1486; Q1MAZ7_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;199
1487; Q1MAZ8_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;199
1488; Q1MAZ9_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1489; Q1MB00_RHIL3 Putative FMN reductase OS=Rhizobium leguminosarum bv. viciae ;199
1490; Q1MB01_RHIL3 Putative transcriptional regulator OS=Rhizobium leguminosarum bv. ;199
1491; Q1MB02_RHIL3 Putative short-chain dehydrogenase/oxidoreductase/nodulation ;199
1492; Q1MB03_RHIL3 Putative transcriptional regulator OS=Rhizobium leguminosarum bv. ;199
1493; Q1MB04_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;199
1494; Q1MB05_RHIL3 Putative NAD-dependent formate dehydrogenase gamma subunit ;199
1495; Q1MB06_RHIL3 Putative NAD-dependent formate dehydrogenase beta subunit ;199
1496; Q1MB07_RHIL3 Putative NAD-dependent formate dehydrogenase alpha subunit ;199
1497; Q1MB08_RHIL3 Sulfurtransferase FdhD OS=Rhizobium leguminosarum bv. viciae ;199
1498; Q1MB09_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1499; Q1MB10_RHIL3 Putative transmembrane permease protein OS=Rhizobium leguminosarum ;199
1500; Q1MB11_RHIL3 Probable MCP type chemoreceptor OS=Rhizobium leguminosarum bv. viciae ;199
1501; Q1MB12_RHIL3 Putative chemotaxis protein OS=Rhizobium leguminosarum bv. viciae ;199
1502; Q1MB13_RHIL3 Acetylornithine aminotransferase OS=Rhizobium leguminosarum bv. ;199
1503; Q1MB14_RHIL3 Arginase OS=Rhizobium leguminosarum bv. viciae (strain 3841) ;199
1504; Q1MB15_RHIL3 Putative AsnC family transcriptional regulator OS=Rhizobium ;199
1505; Q1MB16_RHIL3 Putative filamentous hemagglutinin adherence factor OS=Rhizobium ;199
1506; Q1MB17_RHIL3 Putative cell surface protein OS=Rhizobium leguminosarum bv. viciae ;199
1507; Q1MB18_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1508; Q1MB20_RHIL3 Putative LacI family transcriptional regulator OS=Rhizobium ;199
1509; Q1MB21_RHIL3 Putative solute-binding component of ABC transporter OS=Rhizobium ;199
1510; Q1MB22_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;199
1511; Q1MB23_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;199
1512; Q1MB24_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
1513; Q1MB25_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;199
1514; DXR_RHIL3 1-deoxy-D-xylulose 5-phosphate reductoisomerase OS=Rhizobium ;199
1515; Q1MB27_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1516; Q1MB28_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1517; Q1MB29_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1518; ****** No hits found ****** ;199
1519; Q1MB30_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;199
1520; Q1MB31_RHIL3 Putative ethanolamine transmembrane permease transporter component ;199
1521; Q1MB32_RHIL3 Ethanolamine ammonia-lyase light chain OS=Rhizobium leguminosarum ;199
1522; Q1MB33_RHIL3 Putative ethanolamine ammonia-lyase heavy chain OS=Rhizobium ;199
1523; Q1MDM1_RHIL3 Ribose-phosphate pyrophosphokinase OS=Rhizobium leguminosarum bv. ;199
1524; Q1MDM0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
1525; Q1MDL9_RHIL3 Putative GGDEF/EAL transmembrane sensory box protein OS=Rhizobium ;199
1526; Q1MDL8_RHIL3 50S ribosomal protein L25 OS=Rhizobium leguminosarum bv. viciae ;199
1527; Q1MDL7_RHIL3 Putative GGDEF/EAL transmembrane sensory box protein OS=Rhizobium ;199
1529; PTH_RHIL3 Peptidyl-tRNA hydrolase OS=Rhizobium leguminosarum bv. viciae ;199
1530; Q1MDL4_RHIL3 Putative acetyltransferase OS=Rhizobium leguminosarum bv. viciae ;199
1531; Q1MDL3_RHIL3 ATP-dependent Clp protease adapter protein ClpS OS=Rhizobium ;199
1532; Q1MDL2_RHIL3 Ribonuclease VapC OS=Rhizobium leguminosarum bv. viciae (strain ;199
1533; Q1MDL1_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1534; Q1MDL0_RHIL3 Ribosome-binding ATPase YchF OS=Rhizobium leguminosarum bv. viciae ;199
1535; Q1MDK9_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. viciae ;199
1537; Q1MDK7_RHIL3 Putative MaoC family protein OS=Rhizobium leguminosarum bv. viciae ;199
1538; APT_RHIL3 Adenine phosphoribosyltransferase OS=Rhizobium leguminosarum bv. ;199
1539; Q1MDK5_RHIL3 Putative cytochrome c1 OS=Rhizobium leguminosarum bv. viciae ;199
1540; Q1MDK4_RHIL3 Cytochrome b OS=Rhizobium leguminosarum bv. viciae (strain 3841) ;199
1541; Q1MDK3_RHIL3 Ubiquinol-cytochrome c reductase iron-sulfur subunit OS=Rhizobium ;199
1542; Q1MDK2_RHIL3 Putative transmembrane exo/endo phosphatase family protein ;199
1543; Q1MDK1_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;199
1544; Q1MDK0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1545; Q1MDJ9_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;199
1546; Q1MDJ8_RHIL3 tRNA ;199
1547; Q1MDJ7_RHIL3 Putative transmembrane transporter OS=Rhizobium leguminosarum bv. ;199
1548; Q1MDJ6_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1549; HEM6_RHIL3 Oxygen-dependent coproporphyrinogen-III oxidase OS=Rhizobium ;199
1550; Q1MDJ4_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1552; Q1MDJ3_RHIL3 Putative poly(A) polymerase OS=Rhizobium leguminosarum bv. viciae ;199
1553; Q1MDJ2_RHIL3 Putative NUDIX/MutT family protein OS=Rhizobium leguminosarum bv. ;199
1554; Q1MDJ1_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1555; Q1MDJ0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
1556; Q1MDI9_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1557; Q1MDI8_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. viciae ;199
1558; Q1MDI7_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. viciae ;199
1559; Q1MDI6_RHIL3 Putative acetyltransferase OS=Rhizobium leguminosarum bv. viciae ;199
1560; Q1MDI5_RHIL3 Putative acetyltransferase OS=Rhizobium leguminosarum bv. viciae ;199
1561; Q1MDI4_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
1562; Q1MDI3_RHIL3 Putative MutT/nudix family protein OS=Rhizobium leguminosarum bv. ;199
1563; Q1MDI2_RHIL3 Putative phosphoesterase OS=Rhizobium leguminosarum bv. viciae ;199
1564; Q1MDI1_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;199
1565; Q1MDI0_RHIL3 Putative ECF sigma factor OS=Rhizobium leguminosarum bv. viciae ;199
1566; Q1MDH9_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1567; Q1MDH8_RHIL3 Putative dehydrogenase/oxidoreductase OS=Rhizobium leguminosarum ;199
1568; Q1MDH8_RHIL3 Putative dehydrogenase/oxidoreductase OS=Rhizobium leguminosarum ;199
1569; Q1MDH7_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1570; LEU1_RHIL3 2-isopropylmalate synthase OS=Rhizobium leguminosarum bv. viciae ;199
1571; Q1MDH5_RHIL3 Putative transmembrane transporter OS=Rhizobium leguminosarum bv. ;199
1572; CLPP3_RHIL3 ATP-dependent Clp protease proteolytic subunit 3 OS=Rhizobium ;199
1573; Q1MDH3_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1574; QUEF_RHIL3 NADPH-dependent 7-cyano-7-deazaguanine reductase OS=Rhizobium ;199
1575; Q1MDH1_RHIL3 Putative transmembrane cation efflux pump OS=Rhizobium ;199
1576; Q1MDH0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1577; Q1MDG9_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1578; Q1MDG8_RHIL3 Putative anthralinate synthase protein OS=Rhizobium leguminosarum bv. ;199
1579; Q1MDG7_RHIL3 Putative cation transport protein OS=Rhizobium leguminosarum bv. ;199
1580; Q1MDG6_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
1581; FTHS_RHIL3 Formate--tetrahydrofolate ligase OS=Rhizobium leguminosarum bv. ;199
1582; Q1MDG3_RHIL3 UPF0114 protein RL3526 OS=Rhizobium leguminosarum bv. viciae ;199
1583; Q1MDG1_RHIL3 Putative LuxR/GerE family transcriptional regulatory protein ;199
1584; Q1MDG0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1585; Q1MDF9_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. viciae ;199
1586; Q1MDF8_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
1587; Q1MDF7_RHIL3 Thymidine kinase OS=Rhizobium leguminosarum bv. viciae (strain ;199
1588; Q1MDF6_RHIL3 Putative solute-binding component of ABC transporter OS=Rhizobium ;199
1589; Q1MDF5_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;199
1590; Q1MDF4_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;199
1591; Q1MDF3_RHIL3 Putative pyridoxamine oxidase protein OS=Rhizobium leguminosarum ;199
1592; Q1MDF2_RHIL3 Putative nodulation like protein OS=Rhizobium leguminosarum bv. ;199
1593; Q1MDF1_RHIL3 Putative omega-amino acid--pyruvate aminotransferase OS=Rhizobium ;199
1594; Q1MDF0_RHIL3 Putative sensory box HD domain protein OS=Rhizobium leguminosarum ;199
1595; Q1MDE9_RHIL3 Solute-binding (Aliphatic amino acid) component of ABC transporter ;199
1596; ADEC1_RHIL3 Adenine deaminase 1 OS=Rhizobium leguminosarum bv. viciae (strain ;199
1597; Q1MDE7_RHIL3 Putative alpha-glucosidase OS=Rhizobium leguminosarum bv. viciae ;199
1598; Q1MDE6_RHIL3 Putative solute-binding component of ABC transporter OS=Rhizobium ;199
1599; Q1MDE5_RHIL3 Putative transmembrane component of ABC transporter protein ;199
1600; Q1MDE4_RHIL3 Putative transmembrane component of ABC transporter protein ;199
1601; Q1MDE3_RHIL3 Putative ATP-binding component of ABC transporter protein ;199
1602; Q1MDE2_RHIL3 Putative ATP-binding component of ABC transporter protein ;199
1603; Q1MDE1_RHIL3 Putative 2-dehydro-3-deoxygluconokinase OS=Rhizobium leguminosarum ;199
1604; ****** No hits found ****** ;199
1605; Q1MDE0_RHIL3 Glutamine synthetase OS=Rhizobium leguminosarum bv. viciae (strain ;199
1607; Q1MDD8_RHIL3 Putative exported lipase/esterase OS=Rhizobium leguminosarum bv. ;199
1608; Q1MDD7_RHIL3 Putative MarR family transcriptional regulator OS=Rhizobium ;199
1609; DER_RHIL3 GTPase Der OS=Rhizobium leguminosarum bv. viciae (strain 3841) GN=der ;199
1610; Q1MDD5_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;199
1611; Q1MDD4_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;199
1612; Q1MDD3_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1613; Q1MKP6_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1614; Q1MKP5_RHIL3 Putative ring hydroxylating dioxygenase subunit OS=Rhizobium ;199
1615; Q1MKP4_RHIL3 Putative transmembrane/surface protein OS=Rhizobium leguminosarum ;199
1616; Q1MKP3_RHIL3 Putative cationic transport protein OS=Rhizobium leguminosarum bv. ;199
1617; Q1MKP2_RHIL3 Putative acyl-CoA dehydrogenase OS=Rhizobium leguminosarum bv. viciae ;199
1618; Q1MKP1_RHIL3 Putative enoyl-CoA hydratase/isomerase OS=Rhizobium leguminosarum ;199
1619; Q1MKP0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
1620; Q1MKN8_RHIL3 Putative 23S rRNA (Uracil-5-)-methyltransferase OS=Rhizobium ;199
1621; Q1MKN7_RHIL3 Putative FtsJ cell division/haemolysin-like protein OS=Rhizobium ;199
1622; Q1MKN6_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;199
1623; Q1MKN5_RHIL3 Probable MCP type chemoreceptor OS=Rhizobium leguminosarum bv. viciae ;199
1624; DXS_RHIL3 1-deoxy-D-xylulose-5-phosphate synthase OS=Rhizobium leguminosarum ;199
1625; Q1MKN3_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1626; Q1MKN2_RHIL3 Putative short-chain dehydrogenase OS=Rhizobium leguminosarum bv. ;199
1627; Q1MKN1_RHIL3 Exodeoxyribonuclease 7 small subunit OS=Rhizobium leguminosarum bv. ;199
1628; Q1MKN0_RHIL3 Putative histone deacetylase-like amidohydrolase OS=Rhizobium ;199
1629; Q1MKM9_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1630; Q1MKM8_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
1631; Q1MKM7_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
1632; Q1MKM6_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;199
1633; Q1MKM5_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;199
1634; Q1MKM4_RHIL3 Putative solute-binding component of ABC transporter OS=Rhizobium ;199
1635; Q1MKM3_RHIL3 Putative ABC transporter component OS=Rhizobium leguminosarum bv. ;199
1636; Q1MKM2_RHIL3 Putative solute-binding component of ABC transporter OS=Rhizobium ;199
1637; Q1MKM1_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;199
1638; Q1MKM0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
1639; Q1MKL9_RHIL3 Putative GntR family transcriptional regulator OS=Rhizobium ;199
1640; Q1MKL8_RHIL3 Putative GntR family transcriptional regulator OS=Rhizobium ;199
1642; Q1MKL6_RHIL3 Putative Malonyl CoA synthetase OS=Rhizobium leguminosarum bv. viciae ;199
1643; Q1MKL5_RHIL3 Putative transmembrane dicarboxylate carrier protein OS=Rhizobium ;199
1644; Q1MKL1_RHIL3 Putative HTH transcriptional regulator OS=Rhizobium leguminosarum ;199
1645; Q1M6T3_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;199
1646; Q1MKL0_RHIL3 Putative methionyl-tRNA synthetase OS=Rhizobium leguminosarum bv. ;199
1647; Q1MKK9_RHIL3 Putative two-component regulator sensor histidine kinase protein ;199
1648; Q1MKK8_RHIL3 Putative hydrolase OS=Rhizobium leguminosarum bv. viciae (strain ;199
